gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3952305155	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10126601504	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Helleborus	Helleborus foetidus		SPECIES	Helleborus foetidus L.	Helleborus foetidus L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.557881	7.588102							2020-01-01T15:31:39.801	1	1	2020	6375040	6375040	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:53.570Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3952288087	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10452568805	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Phytolaccaceae	Phytolacca	Phytolacca acinosa		SPECIES	Phytolacca acinosa Roxb.	Phytolacca acinosa Roxb.	Roxb.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.566782	7.59097	19.0		312.74	0.0			2021-08-14T10:25:50.813	14	8	2021	3084022	3084022	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:23.438Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3952234268	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10100688131	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Prunus	Prunus laurocerasus		SPECIES	Prunus laurocerasus L.	Prunus laurocerasus L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.561511	7.576706	19.0		343.4	0.0			2019-08-06T16:26:34.879	6	8	2019	3021496	3021496	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:58.181Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3952210853	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10083193243	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Dactylis	Dactylis glomerata		SPECIES	Dactylis glomerata L.	Dactylis glomerata L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559479	7.581974	3617.0		277.95	0.0			2019-06-05T14:19:09.857	5	6	2019	2705308	2705308	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:47.049Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3952178718	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10447791560	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Carlina	Carlina acaulis		SPECIES	Carlina acaulis L.	Carlina acaulis L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559014	7.581973							2021-08-08T11:04:46.574	8	8	2021	3105433	3105433	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:22.619Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3952165695	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10068999811	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Anthriscus	Anthriscus sylvestris		SPECIES	Anthriscus sylvestris (L.) Hoffm.	Anthriscus sylvestris (L.) Hoffm.	(L.) Hoffm.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.55893	7.582472							2019-04-21T14:14:16.722	21	4	2019	5371742	5371742	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:29.318Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3952096560	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10192949556	Plantae	Tracheophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	Geranium nodosum		SPECIES	Geranium nodosum L.	Geranium nodosum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.560309	7.576947	65.0		272.72	0.0			2020-06-13T18:46:06.368	13	6	2020	2890287	2890287	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:43.051Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3952044850	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10107488258	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Plumbaginaceae	Ceratostigma	Ceratostigma plumbaginoides		SPECIES	Ceratostigma plumbaginoides Bunge	Ceratostigma plumbaginoides Bunge	Bunge	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.561384	7.583417	28.0		263.48	0.0			2019-09-02T12:22:29.808	2	9	2019	3082279	3082279	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:59.005Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3952029047	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10190742160	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium	Trifolium rubens		SPECIES	Trifolium rubens L.	Trifolium rubens L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.564364	7.594043	10.0		343.12	0.0			2020-06-11T09:16:09.37	11	6	2020	5359249	5359249	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:47.157Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951987980	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10071314723	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum	Viburnum rhytidophyllum		SPECIES	Viburnum rhytidophyllum Hemsl. ex Forbes & Hemsl.	Viburnum rhytidophyllum Hemsl. ex F.B.Forbes & Hemsl.	Hemsl. ex F.B.Forbes & Hemsl.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.55917	7.582351	10.0		272.16	0.0			2019-04-30T09:23:31.993	30	4	2019	2888625	2888625	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:29.532Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951949891	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10096777265	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Vitex	Vitex agnus-castus		SPECIES	Vitex agnus-castus L.	Vitex agnus-castus L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.566407	7.588755	20.0		338.28	0.0			2019-07-21T16:55:48.321	21	7	2019	2925562	2925562	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:34.639Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951947974	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10618707729	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Cymbalaria	Cymbalaria muralis		SPECIES	Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.	Cymbalaria muralis P.Gaertn., B.Mey. & Scherb.	P.Gaertn., B.Mey. & Scherb.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.56265	7.587878	79.0		261.54	0.0			2022-06-11T11:12:07.052	11	6	2022	8200663	8200663	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:51.985Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951926007	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10071330562	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium	Galium odoratum		SPECIES	Galium odoratum (L.) Scop.	Galium odoratum (L.) Scop.	(L.) Scop.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.571065	7.583015	1200.0						2019-04-30T10:25:41.869	30	4	2019	2914642	2914642	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:27.845Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951911268	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10640677357	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Saponaria	Saponaria officinalis		SPECIES	Saponaria officinalis L.	Saponaria officinalis L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.55907	7.582088							2022-07-04T07:44:40.788	4	7	2022	3085360	3085360	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:58.337Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951902607	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10091863554	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Dipsacus			GENUS	Dipsacus L.	Dipsacus fullonum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.566452	7.587973	18.0						2019-07-03T12:43:28.201	3	7	2019	2888813		HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:33.771Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK
3951868274	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10096262528	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Nerium	Nerium oleander		SPECIES	Nerium oleander L.	Nerium oleander L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.567755	7.580029	65.0		256.54	0.0			2019-07-20T08:35:14.49	20	7	2019	3169756	3169756	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:50.539Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951813780	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10065245064	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Adoxaceae	Viburnum	Viburnum tinus		SPECIES	Viburnum tinus L.	Viburnum tinus L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.561678	7.586527	24.0		332.29	0.0			2019-03-31T12:40:17.276	31	3	2019	2888585	2888585	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:27.849Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951809822	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10083058373	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum	Sedum album		SPECIES	Sedum album L.	Sedum album L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.560974	7.580953	87.0		270.08	0.0			2019-06-05T05:30:52.786	5	6	2019	5362008	5362008	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:32.259Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951809327	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10081297141	Plantae	Tracheophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	Geranium sanguineum		SPECIES	Geranium sanguineum L.	Geranium sanguineum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.558889	7.581944			331.0	0.0			2019-05-31T08:27:08.944	31	5	2019	2890920	2890920	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:41.912Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951793278	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10465089082	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Plumbaginaceae	Ceratostigma	Ceratostigma plumbaginoides		SPECIES	Ceratostigma plumbaginoides Bunge	Ceratostigma plumbaginoides Bunge	Bunge	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.561426	7.583087	3.0		307.0	0.0			2021-08-30T15:19:14.557	30	8	2021	3082279	3082279	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:33.096Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951787433	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10547062043	Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Tulipa	Tulipa sylvestris		SPECIES	Tulipa sylvestris L.	Tulipa sylvestris L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559182	7.582483	24.0		339.14	0.0			2022-04-03T14:58:41.817	3	4	2022	5299536	5299536	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:41.697Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951786601	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10501219098	Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer pseudoplatanus		SPECIES	Acer pseudoplatanus L.	Acer pseudoplatanus L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.558277	7.590001	104.0						2021-11-01T17:52:30.748	1	11	2021	3189870	3189870	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:26.964Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951753572	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10087704320	Plantae	Tracheophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	Geranium sanguineum		SPECIES	Geranium sanguineum L.	Geranium sanguineum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.56229	7.58184			339.0	0.0			2019-06-18T16:44:45.778	18	6	2019	2890920	2890920	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:53.088Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951732423	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10494219688	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Plumbaginaceae	Ceratostigma	Ceratostigma plumbaginoides		SPECIES	Ceratostigma plumbaginoides Bunge	Ceratostigma plumbaginoides Bunge	Bunge	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.566284	7.580275	32.0		227.03	0.0			2021-10-18T10:29:59.398	18	10	2021	3082279	3082279	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:17.696Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951707328	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10082523180	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Linaceae	Linum	Linum narbonense		SPECIES	Linum narbonense L.	Linum narbonense L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559626	7.581454	200.0		262.01	0.0			2019-06-03T12:00:37.949	3	6	2019	4048802	4048802	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:30.666Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951654598	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10071051917	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Caryophyllaceae	Silene	Silene vulgaris		SPECIES	Silene vulgaris (Moench) Garcke	Silene vulgaris (Moench) Garcke	(Moench) Garcke	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.558678	7.581064	24.0		344.06	0.0			2019-04-29T07:44:09.937	29	4	2019	9172281	9172281	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:46.752Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951649231	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10025120273	Plantae	Tracheophyta	Magnoliopsida	Dipsacales	Caprifoliaceae	Lonicera	Lonicera xylosteum		SPECIES	Lonicera xylosteum L.	Lonicera xylosteum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.568012	7.586342							2018-04-17T22:09:51.782	17	4	2018	5334259	5334259	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:41.728Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951634623	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10538921515	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Cardamine	Cardamine heptaphylla		SPECIES	Cardamine heptaphylla (L.) O.E.Schulz	Cardamine heptaphylla (Vill.) O.E.Schulz	(Vill.) O.E.Schulz	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.558999	7.581348	16.0		315.0	0.0			2022-03-19T15:40:30.54	19	3	2022	3045634	3045634	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:16.335Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951625739	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10602571697	Plantae	Tracheophyta	Magnoliopsida	Geraniales	Geraniaceae	Geranium	Geranium nodosum		SPECIES	Geranium nodosum L.	Geranium nodosum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.558955	7.582138	5.0		272.82	0.0			2022-05-28T13:33:13.775	28	5	2022	2890287	2890287	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:47.283Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951613323	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10071315381	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Alliaria	Alliaria petiolata		SPECIES	Alliaria petiolata (M.Bieb.) Cavara & Grande	Alliaria petiolata (M.Bieb.) Cavara & Grande	(M.Bieb.) Cavara & Grande	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559061	7.582328	65.0		268.46	0.0			2019-04-30T09:26:03.31	30	4	2019	5376075	5376075	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:50.012Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951570318	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10064902561	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Euphorbia	Euphorbia helioscopia		SPECIES	Euphorbia helioscopia L.	Euphorbia helioscopia L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.561078	7.585006	12.0						2019-03-29T09:24:34.479	29	3	2019	3066367	3066367	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:27.673Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951558228	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10064901661	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Mercurialis	Mercurialis annua		SPECIES	Mercurialis annua L.	Mercurialis annua L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.560975	7.584447							2019-03-29T09:15:27.494	29	3	2019	3062975	3062975	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:25.280Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951525705	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10430460082	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Hibiscus	Hibiscus syriacus		SPECIES	Hibiscus syriacus L.	Hibiscus syriacus L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.563472	7.58566	65.0		261.12	0.0			2021-07-18T13:55:20.616	18	7	2021	3152583	3152583	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:50:31.366Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951521880	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10025879035	Plantae	Tracheophyta	Magnoliopsida	Aquifoliales	Aquifoliaceae	Ilex	Ilex aquifolium		SPECIES	Ilex aquifolium L.	Ilex aquifolium L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.568041	7.577765							2018-04-26T20:13:11.897	26	4	2018	5414222	5414222	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:48:20.732Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3951434112	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10423236393	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Hypericaceae	Hypericum	Hypericum hircinum		SPECIES	Hypericum hircinum L.	Hypericum hircinum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559125	7.581973	12.0		324.39	0.0			2021-07-10T08:53:14.269	10	7	2021	6436603	6436603	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:49:11.303Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949838190	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1013364965	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ageratum	Ageratum conyzoides		SPECIES	Ageratum conyzoides L.	Ageratum conyzoides L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.564113	7.58334	24.0		409.91	0.0			2022-05-12T14:23:30	12	5	2022	5401673	5401673	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:43:22.700Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949801076	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1011694225	Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Eryngium	Eryngium giganteum		SPECIES	Eryngium giganteum M.Bieb.	Eryngium giganteum M.Bieb.	M.Bieb.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559056	7.582404							2021-08-11T11:22:02	11	8	2021	3631129	3631129	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:43:01.377Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949799976	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1011694342	Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae	Althaea	Althaea officinalis		SPECIES	Althaea officinalis L.	Althaea officinalis L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559361	7.582369							2021-08-11T11:09:25	11	8	2021	3152520	3152520	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:43:01.378Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949799975	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1011694331	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Anaphalis	Anaphalis margaritacea		SPECIES	Anaphalis margaritacea (L.) Benth.	Anaphalis margaritacea (L.) Benth.	(L.) Benth.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.558915	7.582524							2021-08-11T11:12:23	11	8	2021	4926336	4926336	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:43:03.278Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949747893	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1011694208	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Gentianaceae	Gentiana	Gentiana asclepiadea		SPECIES	Gentiana asclepiadea L.	Gentiana asclepiadea L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559	7.582091							2021-08-11T11:26:12	11	8	2021	7270381	7270381	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:45:05.963Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949746983	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1011694470	Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Allium	Allium carinatum		SPECIES	Allium carinatum L.	Allium carinatum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559012	7.581755							2021-08-11T10:53:54	11	8	2021	2855968	2855968	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:45:12.140Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949705733	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1010264236	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Lamium	Lamium purpureum		SPECIES	Lamium purpureum L.	Lamium purpureum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.566389	7.581944			323.0	0.0			2021-04-11T10:36:57	11	4	2021	2926682	2926682	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:42:44.502Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949681444	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1010828932	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Bignoniaceae	Campsis	Campsis radicans		SPECIES	Campsis radicans (L.) Bureau	Campsis radicans (L.) Bureau	(L.) Bureau	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.559881	7.591792	32.0		307.23	0.0			2021-06-03T12:37:59	3	6	2021	3172549	7613490	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:45:01.677Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949658133	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1011970385	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Hypericaceae	Hypericum	Hypericum perforatum		SPECIES	Hypericum perforatum L.	Hypericum perforatum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.562798	7.58551							2021-09-10T12:55:19	10	9	2021	3189486	3189486	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:43:04.706Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949602805	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1007286371	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Sonchus	Sonchus arvensis		SPECIES	Sonchus arvensis L.	Sonchus arvensis L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.566944	7.581667			306.0	0.0			2020-06-18T21:59:59	18	6	2020	3105813	3105813	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:42:19.844Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
3949602751	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1007248223	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium	Galium verum		SPECIES	Galium verum L.	Galium verum L.	L.	CH			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	47.5675	7.581667			320.0	0.0			2020-06-16T21:59:59	16	6	2020	9063248	9063248	HUMAN_OBSERVATION							CC_BY_4_0					2022-11-09T09:44:35.546Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES
